Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
0.470404984423676,0.5564830272676684,0.0,0.8454446854663774,0.0,1.0,0.7903693432497164,0.07923497267759563,49.25
0.9626168224299065,0.0,0.0,0.7695227765726681,0.2577639751552795,0.8232271325796505,0.8798689020547082,0.07923497267759563,41.37
0.3847352024922118,0.32276015581524764,0.5947026486756621,0.829175704989154,0.17701863354037267,0.8396711202466598,0.9290306315391403,0.07923497267759563,29.16
0.40809968847352024,0.3561491374513078,0.6096951524237881,0.8237527114967462,0.19875776397515527,0.8350462487153134,0.9284003529560066,0.07923497267759563,39.4
0.5233644859813084,0.43405676126878134,0.0,0.8427331887201736,0.18322981366459626,0.9157245632065776,0.853397201563091,0.07923497267759563,39.3
0.5482866043613707,0.5008347245409015,0.47476261869065467,0.7613882863340564,0.29503105590062106,0.8535457348406988,0.8786083448884408,0.07923497267759563,67.87
0.8987538940809969,0.0,0.0,0.7695227765726681,0.29503105590062106,0.9480986639260021,0.7916299004159839,0.07923497267759563,58.52
0.602803738317757,0.528658875904285,0.0,0.7722342733188721,0.23602484472049687,0.9414182939362795,0.80612630782806,0.07923497267759563,53.58
0.7133956386292835,0.3311074012242627,0.0,0.7640997830802603,0.2795031055900621,0.9568345323741008,0.7884785075003152,0.07923497267759563,59.0
0.5872274143302181,0.5008347245409015,0.5997001499250375,0.7695227765726681,0.32298136645962733,0.8381294964028777,0.8565485944787596,0.07923497267759563,76.24
0.9376947040498442,0.0,0.0,0.7396963123644251,0.2795031055900621,0.9424460431654677,0.7872179503340477,0.07923497267759563,69.84
0.4158878504672897,0.0,0.7176411794102948,0.7744034707158352,0.0,0.928365878725591,0.9422034539266357,0.01092896174863388,14.4
0.4158878504672897,0.3575403450194769,0.6601699150424788,0.8050433839479392,0.2515527950310559,0.9284686536485097,0.8449514685490986,0.01092896174863388,19.42
0.43613707165109034,0.3611574846967168,0.592703648175912,0.8180585683297179,0.11180124223602483,0.9292394655704008,0.8450775242657255,0.01092896174863388,20.73
0.41962616822429905,0.36143572621035064,0.6426786606696652,0.8061279826464208,0.24223602484472048,0.9287255909558068,0.8449514685490986,0.01092896174863388,14.94
0.4274143302180685,0.03784084585420145,0.8615692153923039,0.7554229934924078,0.12732919254658384,0.9287255909558068,0.914156056977184,0.01092896174863388,21.29
0.42912772585669784,0.13939899833055094,0.8670664667666167,0.7771149674620391,0.20186335403726707,0.9286742034943474,0.8745115340980714,0.01092896174863388,23.08
0.4190031152647975,0.209794101279911,0.8345827086456772,0.7749457700650759,0.2453416149068323,0.9292394655704008,0.8597630152527417,0.01092896174863388,15.52
0.429595015576324,0.25987757373400117,0.7991004497751125,0.7974511930585684,0.3012422360248447,0.9291880781089414,0.8449514685490986,0.01092896174863388,15.82
0.45529595015576324,0.0,0.6256871564217892,0.781995661605206,0.3074534161490683,0.9660842754367934,0.8779150384469937,0.01092896174863388,12.55
0.5482866043613707,0.0,0.4782608695652174,0.8503253796095445,0.16459627329192544,0.899229188078109,0.914660279843691,0.01092896174863388,8.49
0.4914330218068536,0.0,0.8705647176411794,0.7619305856832972,0.3633540372670807,0.9478931140801644,0.8608975167023826,0.01092896174863388,15.61
0.46214953271028036,0.0,0.5022488755622189,0.79175704989154,0.23291925465838506,0.9244604316546763,0.942770704651456,0.01092896174863388,12.18
0.5504672897196261,0.0,0.5912043978010995,0.8533080260303687,0.18012422360248445,0.9478931140801644,0.8498046136392285,0.01092896174863388,11.98
0.4158878504672897,0.0,0.7176411794102948,0.7744034707158352,0.0,0.928365878725591,0.9422034539266357,0.040983606557377046,16.88
0.4158878504672897,0.3575403450194769,0.6601699150424788,0.8050433839479392,0.2515527950310559,0.9284686536485097,0.8449514685490986,0.040983606557377046,33.09
0.43613707165109034,0.3611574846967168,0.592703648175912,0.8180585683297179,0.11180124223602483,0.9292394655704008,0.8450775242657255,0.040983606557377046,34.24
0.41962616822429905,0.36143572621035064,0.6426786606696652,0.8061279826464208,0.24223602484472048,0.9287255909558068,0.8449514685490986,0.040983606557377046,31.81
0.4274143302180685,0.03784084585420145,0.8615692153923039,0.7554229934924078,0.12732919254658384,0.9287255909558068,0.914156056977184,0.040983606557377046,29.75
0.42912772585669784,0.13939899833055094,0.8670664667666167,0.7771149674620391,0.20186335403726707,0.9286742034943474,0.8745115340980714,0.040983606557377046,33.01
0.4190031152647975,0.209794101279911,0.8345827086456772,0.7749457700650759,0.2453416149068323,0.9292394655704008,0.8597630152527417,0.040983606557377046,32.9
0.429595015576324,0.25987757373400117,0.7991004497751125,0.7974511930585684,0.3012422360248447,0.9291880781089414,0.8449514685490986,0.040983606557377046,29.55
0.45529595015576324,0.0,0.6256871564217892,0.781995661605206,0.3074534161490683,0.9660842754367934,0.8779150384469937,0.040983606557377046,19.42
0.5482866043613707,0.0,0.4782608695652174,0.8503253796095445,0.16459627329192544,0.899229188078109,0.914660279843691,0.040983606557377046,24.66
0.4914330218068536,0.0,0.8705647176411794,0.7619305856832972,0.3633540372670807,0.9478931140801644,0.8608975167023826,0.040983606557377046,29.59
0.46214953271028036,0.0,0.5022488755622189,0.79175704989154,0.23291925465838506,0.9244604316546763,0.942770704651456,0.040983606557377046,24.28
0.5504672897196261,0.0,0.5912043978010995,0.8533080260303687,0.18012422360248445,0.9478931140801644,0.8498046136392285,0.040983606557377046,20.73
0.4158878504672897,0.0,0.7176411794102948,0.7744034707158352,0.0,0.928365878725591,0.9422034539266357,0.07923497267759563,26.2
0.4158878504672897,0.3575403450194769,0.6601699150424788,0.8050433839479392,0.2515527950310559,0.9284686536485097,0.8449514685490986,0.07923497267759563,46.39
0.43613707165109034,0.3611574846967168,0.592703648175912,0.8180585683297179,0.11180124223602483,0.9292394655704008,0.8450775242657255,0.07923497267759563,39.16
0.41962616822429905,0.36143572621035064,0.6426786606696652,0.8061279826464208,0.24223602484472048,0.9287255909558068,0.8449514685490986,0.07923497267759563,41.2
0.4274143302180685,0.03784084585420145,0.8615692153923039,0.7554229934924078,0.12732919254658384,0.9287255909558068,0.914156056977184,0.07923497267759563,33.69
0.42912772585669784,0.13939899833055094,0.8670664667666167,0.7771149674620391,0.20186335403726707,0.9286742034943474,0.8745115340980714,0.07923497267759563,38.2
0.4190031152647975,0.209794101279911,0.8345827086456772,0.7749457700650759,0.2453416149068323,0.9292394655704008,0.8597630152527417,0.07923497267759563,41.41
0.429595015576324,0.25987757373400117,0.7991004497751125,0.7974511930585684,0.3012422360248447,0.9291880781089414,0.8449514685490986,0.07923497267759563,37.81
0.45529595015576324,0.0,0.6256871564217892,0.781995661605206,0.3074534161490683,0.9660842754367934,0.8779150384469937,0.07923497267759563,24.85
0.5482866043613707,0.0,0.4782608695652174,0.8503253796095445,0.16459627329192544,0.899229188078109,0.914660279843691,0.07923497267759563,27.22
0.4914330218068536,0.0,0.8705647176411794,0.7619305856832972,0.3633540372670807,0.9478931140801644,0.8608975167023826,0.07923497267759563,44.64
0.46214953271028036,0.0,0.5022488755622189,0.79175704989154,0.23291925465838506,0.9244604316546763,0.942770704651456,0.07923497267759563,37.27
0.5504672897196261,0.0,0.5912043978010995,0.8533080260303687,0.18012422360248445,0.9478931140801644,0.8498046136392285,0.07923497267759563,33.27
0.4158878504672897,0.0,0.7176411794102948,0.7744034707158352,0.0,0.928365878725591,0.9422034539266357,0.1557377049180328,36.56
0.4158878504672897,0.3575403450194769,0.6601699150424788,0.8050433839479392,0.2515527950310559,0.9284686536485097,0.8449514685490986,0.1557377049180328,53.72
0.43613707165109034,0.3611574846967168,0.592703648175912,0.8180585683297179,0.11180124223602483,0.9292394655704008,0.8450775242657255,0.1557377049180328,48.59
0.41962616822429905,0.36143572621035064,0.6426786606696652,0.8061279826464208,0.24223602484472048,0.9287255909558068,0.8449514685490986,0.1557377049180328,51.72
0.4274143302180685,0.03784084585420145,0.8615692153923039,0.7554229934924078,0.12732919254658384,0.9287255909558068,0.914156056977184,0.1557377049180328,35.85
0.42912772585669784,0.13939899833055094,0.8670664667666167,0.7771149674620391,0.20186335403726707,0.9286742034943474,0.8745115340980714,0.1557377049180328,53.77
0.4190031152647975,0.209794101279911,0.8345827086456772,0.7749457700650759,0.2453416149068323,0.9292394655704008,0.8597630152527417,0.1557377049180328,53.46
0.429595015576324,0.25987757373400117,0.7991004497751125,0.7974511930585684,0.3012422360248447,0.9291880781089414,0.8449514685490986,0.1557377049180328,48.99
0.45529595015576324,0.0,0.6256871564217892,0.781995661605206,0.3074534161490683,0.9660842754367934,0.8779150384469937,0.1557377049180328,31.72
0.5482866043613707,0.0,0.4782608695652174,0.8503253796095445,0.16459627329192544,0.899229188078109,0.914660279843691,0.1557377049180328,39.64
0.4914330218068536,0.0,0.8705647176411794,0.7619305856832972,0.3633540372670807,0.9478931140801644,0.8608975167023826,0.1557377049180328,51.26
0.46214953271028036,0.0,0.5022488755622189,0.79175704989154,0.23291925465838506,0.9244604316546763,0.942770704651456,0.1557377049180328,43.39
0.5504672897196261,0.0,0.5912043978010995,0.8533080260303687,0.18012422360248445,0.9478931140801644,0.8498046136392285,0.1557377049180328,39.27
0.4158878504672897,0.0,0.7176411794102948,0.7744034707158352,0.0,0.928365878725591,0.9422034539266357,0.27595628415300544,37.96
0.4158878504672897,0.3575403450194769,0.6601699150424788,0.8050433839479392,0.2515527950310559,0.9284686536485097,0.8449514685490986,0.27595628415300544,55.02
0.43613707165109034,0.3611574846967168,0.592703648175912,0.8180585683297179,0.11180124223602483,0.9292394655704008,0.8450775242657255,0.27595628415300544,49.99
0.41962616822429905,0.36143572621035064,0.6426786606696652,0.8061279826464208,0.24223602484472048,0.9287255909558068,0.8449514685490986,0.27595628415300544,53.66
0.4274143302180685,0.03784084585420145,0.8615692153923039,0.7554229934924078,0.12732919254658384,0.9287255909558068,0.914156056977184,0.27595628415300544,37.68
0.42912772585669784,0.13939899833055094,0.8670664667666167,0.7771149674620391,0.20186335403726707,0.9286742034943474,0.8745115340980714,0.27595628415300544,56.06
0.4190031152647975,0.209794101279911,0.8345827086456772,0.7749457700650759,0.2453416149068323,0.9292394655704008,0.8597630152527417,0.27595628415300544,56.81
0.429595015576324,0.25987757373400117,0.7991004497751125,0.7974511930585684,0.3012422360248447,0.9291880781089414,0.8449514685490986,0.27595628415300544,50.94
0.45529595015576324,0.0,0.6256871564217892,0.781995661605206,0.3074534161490683,0.9660842754367934,0.8779150384469937,0.27595628415300544,33.56
0.5482866043613707,0.0,0.4782608695652174,0.8503253796095445,0.16459627329192544,0.899229188078109,0.914660279843691,0.27595628415300544,41.16
0.4914330218068536,0.0,0.8705647176411794,0.7619305856832972,0.3633540372670807,0.9478931140801644,0.8608975167023826,0.27595628415300544,52.96
0.46214953271028036,0.0,0.5022488755622189,0.79175704989154,0.23291925465838506,0.9244604316546763,0.942770704651456,0.27595628415300544,44.28
0.5504672897196261,0.0,0.5912043978010995,0.8533080260303687,0.18012422360248445,0.9478931140801644,0.8498046136392285,0.27595628415300544,40.15
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.07923497267759563,57.03
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.07923497267759563,44.42
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.07923497267759563,51.02
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3198757763975155,0.9085303186022611,0.8231438295726712,0.07923497267759563,53.39
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.01092896174863388,35.36
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.01092896174863388,25.02
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.01092896174863388,23.35
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.02185792349726776,52.01
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.02185792349726776,38.02
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.02185792349726776,39.3
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.1557377049180328,61.07
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.1557377049180328,56.14
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3602484472049689,0.9085303186022611,0.8231438295726712,0.1557377049180328,55.25
0.8535825545171339,0.06677796327212021,0.3948025987006497,0.7695227765726681,0.3198757763975155,0.9085303186022611,0.8231438295726712,0.1557377049180328,54.77
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.4440993788819876,0.8936279547790339,0.9069708811294592,0.07923497267759563,50.24
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.43167701863354035,0.8936279547790339,0.9069708811294592,0.07923497267759563,46.68
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.3602484472049689,0.8936279547790339,0.9069708811294592,0.07923497267759563,46.68
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.4440993788819876,0.8936279547790339,0.9069708811294592,0.01092896174863388,22.75
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.43167701863354035,0.8936279547790339,0.9069708811294592,0.01092896174863388,25.51
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.3602484472049689,0.8936279547790339,0.9069708811294592,0.01092896174863388,34.77
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.4440993788819876,0.8936279547790339,0.9069708811294592,0.02185792349726776,36.84
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.43167701863354035,0.8936279547790339,0.9069708811294592,0.02185792349726776,45.9
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.3602484472049689,0.8936279547790339,0.9069708811294592,0.02185792349726776,41.67
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.4440993788819876,0.8936279547790339,0.9069708811294592,0.1557377049180328,56.34
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.43167701863354035,0.8936279547790339,0.9069708811294592,0.1557377049180328,47.97
0.7616822429906542,0.05564830272676684,0.46976511744127936,0.7559652928416486,0.3602484472049689,0.8936279547790339,0.9069708811294592,0.1557377049180328,61.46
0.7118380062305296,0.0528658875904285,0.4847576211894053,0.7234273318872018,0.4068322981366459,0.9085303186022611,0.9233581242909367,0.07923497267759563,44.03
0.7118380062305296,0.0528658875904285,0.4847576211894053,0.7234273318872018,0.38198757763975155,0.9085303186022611,0.9233581242909367,0.07923497267759563,55.45
0.9236760124610592,0.07234279354479689,0.6146926536731634,0.8996746203904555,0.12111801242236024,0.8648509763617678,0.8149502079919325,0.07923497267759563,55.55
0.9236760124610592,0.07234279354479689,0.6146926536731634,0.8752711496746204,0.12111801242236024,0.8340184994861254,0.8149502079919325,0.07923497267759563,57.92
0.9236760124610592,0.07234279354479689,0.6146926536731634,0.8996746203904555,0.12111801242236024,0.8648509763617678,0.8149502079919325,0.01092896174863388,25.61
0.9236760124610592,0.07234279354479689,0.6146926536731634,0.8996746203904555,0.12111801242236024,0.8648509763617678,0.8149502079919325,0.02185792349726776,33.49
0.9236760124610592,0.07234279354479689,0.6146926536731634,0.8996746203904555,0.12111801242236024,0.8648509763617678,0.8149502079919325,0.1557377049180328,59.59
0.9236760124610592,0.07234279354479689,0.6146926536731634,0.8752711496746204,0.12111801242236024,0.8340184994861254,0.8149502079919325,0.01092896174863388,29.55
0.9236760124610592,0.07234279354479689,0.6146926536731634,0.8752711496746204,0.12111801242236024,0.8340184994861254,0.8149502079919325,0.02185792349726776,37.92
0.9236760124610592,0.07234279354479689,0.6146926536731634,0.8752711496746204,0.12111801242236024,0.8340184994861254,0.8149502079919325,0.1557377049180328,61.86
0.8193146417445483,0.06121313299944352,0.6596701649175413,0.8129067245119306,0.2639751552795031,0.8340184994861254,0.8470944157317535,0.07923497267759563,62.05
0.8193146417445483,0.06121313299944352,0.6596701649175413,0.8129067245119306,0.2639751552795031,0.8648509763617678,0.8470944157317535,0.01092896174863388,32.01
0.8193146417445483,0.06121313299944352,0.6596701649175413,0.7857917570498916,0.2763975155279503,0.8340184994861254,0.8470944157317535,0.07923497267759563,72.1
0.8193146417445483,0.06121313299944352,0.6596701649175413,0.8129067245119306,0.2639751552795031,0.8340184994861254,0.8470944157317535,0.02185792349726776,39.0
0.8193146417445483,0.06121313299944352,0.6596701649175413,0.8129067245119306,0.2639751552795031,0.8340184994861254,0.8470944157317535,0.1557377049180328,65.7
0.8193146417445483,0.06121313299944352,0.6596701649175413,0.7857917570498916,0.2763975155279503,0.8340184994861254,0.8470944157317535,0.01092896174863388,32.11
0.8193146417445483,0.06121313299944352,0.6596701649175413,0.7857917570498916,0.2763975155279503,0.8340184994861254,0.8470944157317535,0.02185792349726776,40.29
0.8193146417445483,0.06121313299944352,0.6596701649175413,0.7857917570498916,0.2763975155279503,0.8340184994861254,0.8470944157317535,0.1557377049180328,74.36
0.4735202492211838,0.03060656649972176,0.704647676161919,0.8888286334056399,0.05279503105590062,0.89568345323741,0.8792386234715744,0.07923497267759563,21.97
0.4735202492211838,0.03060656649972176,0.704647676161919,0.8888286334056399,0.05279503105590062,0.89568345323741,0.8792386234715744,0.01092896174863388,9.85
0.4735202492211838,0.03060656649972176,0.704647676161919,0.8888286334056399,0.05279503105590062,0.89568345323741,0.8792386234715744,0.02185792349726776,15.07
0.4735202492211838,0.03060656649972176,0.704647676161919,0.8888286334056399,0.05279503105590062,0.89568345323741,0.8792386234715744,0.1557377049180328,23.25
0.6012461059190031,0.041736227045075125,0.704647676161919,0.8156182212581345,0.17080745341614906,0.8442959917780062,0.8792386234715744,0.07923497267759563,43.73
0.6012461059190031,0.041736227045075125,0.704647676161919,0.8156182212581345,0.17080745341614906,0.8442959917780062,0.8792386234715744,0.01092896174863388,13.4
0.6012461059190031,0.041736227045075125,0.704647676161919,0.8156182212581345,0.17080745341614906,0.8442959917780062,0.8792386234715744,0.02185792349726776,24.13
0.6012461059190031,0.041736227045075125,0.704647676161919,0.8156182212581345,0.17080745341614906,0.8442959917780062,0.8792386234715744,0.1557377049180328,44.52
0.7180685358255452,0.0528658875904285,0.704647676161919,0.7478308026030369,0.3385093167701863,0.89568345323741,0.8792386234715744,0.07923497267759563,62.94
0.7180685358255452,0.0528658875904285,0.704647676161919,0.7478308026030369,0.3385093167701863,0.89568345323741,0.8792386234715744,0.07923497267759563,59.49
0.7180685358255452,0.0528658875904285,0.704647676161919,0.7478308026030369,0.3385093167701863,0.89568345323741,0.8792386234715744,0.01092896174863388,25.12
0.7180685358255452,0.0528658875904285,0.704647676161919,0.7478308026030369,0.3385093167701863,0.89568345323741,0.8792386234715744,0.01092896174863388,23.64
0.7180685358255452,0.0528658875904285,0.704647676161919,0.7478308026030369,0.3385093167701863,0.89568345323741,0.8792386234715744,0.02185792349726776,35.75
0.7180685358255452,0.0528658875904285,0.704647676161919,0.7478308026030369,0.3385093167701863,0.89568345323741,0.8792386234715744,0.02185792349726776,38.61
0.7180685358255452,0.0528658875904285,0.704647676161919,0.7478308026030369,0.3385093167701863,0.89568345323741,0.8792386234715744,0.1557377049180328,68.75
0.7180685358255452,0.0528658875904285,0.704647676161919,0.7478308026030369,0.3385093167701863,0.89568345323741,0.8792386234715744,0.1557377049180328,66.78
0.838006230529595,0.0,0.0,0.9213665943600867,0.0,0.8424460431654677,0.8279969746628011,0.07923497267759563,23.85
0.6090342679127726,0.0,0.0,0.8508676789587852,0.0,0.8808838643371018,0.9386738938610866,0.24863387978142076,32.07
0.6090342679127726,0.0,0.0,0.8508676789587852,0.0,0.8808838643371018,0.9386738938610866,0.01092896174863388,11.65
0.7710280373831776,0.0,0.0,0.8508676789587852,0.0,0.8949640287769783,0.8695323332913147,0.01092896174863388,19.2
0.7710280373831776,0.0,0.0,0.8508676789587852,0.0,0.8949640287769783,0.8695323332913147,0.24863387978142076,48.85
0.7710280373831776,0.0,0.0,0.8508676789587852,0.0,0.8949640287769783,0.8695323332913147,0.07923497267759563,39.6
0.9065420560747663,0.0,0.0,0.8508676789587852,0.0,0.8927029804727646,0.8232698852892979,0.07923497267759563,43.94
0.9065420560747663,0.0,0.0,0.8508676789587852,0.0,0.8927029804727646,0.8232698852892979,0.02185792349726776,34.57
0.9065420560747663,0.0,0.0,0.8508676789587852,0.0,0.8927029804727646,0.8232698852892979,0.24863387978142076,54.32
0.9065420560747663,0.0,0.0,0.8508676789587852,0.0,0.8927029804727646,0.8232698852892979,0.01092896174863388,24.4
0.677570093457944,0.0,0.0,0.8508676789587852,0.0,0.8901336073997945,0.9054582125299382,0.01092896174863388,15.62
0.5560747663551402,0.0,0.0,0.8508676789587852,0.0,0.8688591983556012,0.9699987394428338,0.24863387978142076,21.86
0.5560747663551402,0.0,0.0,0.8508676789587852,0.0,0.8688591983556012,0.9699987394428338,0.02185792349726776,10.22
0.6090342679127726,0.0,0.0,0.8508676789587852,0.0,0.8808838643371018,0.9386738938610866,0.02185792349726776,14.6
0.5560747663551402,0.0,0.0,0.8508676789587852,0.0,0.8688591983556012,0.9699987394428338,0.07923497267759563,18.75
0.677570093457944,0.0,0.0,0.8508676789587852,0.0,0.8901336073997945,0.9054582125299382,0.07923497267759563,31.97
0.677570093457944,0.0,0.0,0.8508676789587852,0.0,0.8901336073997945,0.9054582125299382,0.02185792349726776,23.4
0.6090342679127726,0.0,0.0,0.8508676789587852,0.0,0.8808838643371018,0.9386738938610866,0.07923497267759563,25.57
0.677570093457944,0.0,0.0,0.8508676789587852,0.0,0.8901336073997945,0.9054582125299382,0.24863387978142076,41.68
0.7710280373831776,0.0,0.0,0.8508676789587852,0.0,0.8949640287769783,0.8695323332913147,0.02185792349726776,27.74
0.5560747663551402,0.0,0.0,0.8508676789587852,0.0,0.8688591983556012,0.9699987394428338,0.01092896174863388,8.2
0.4062305295950156,0.662771285475793,0.0,0.8337852494577006,0.0,0.9463514902363823,0.8371990419765537,0.02185792349726776,9.62
0.5320872274143302,1.0,0.0,0.8337852494577006,0.0,0.8954779033915724,0.7930795411571915,0.02185792349726776,25.42
0.5299065420560748,0.4418475236505287,0.0,0.8337852494577006,0.0,0.9463514902363823,0.8371990419765537,0.02185792349726776,15.69
0.4422118380062305,0.7590428491930997,0.0,0.8337852494577006,0.0,0.9318602261048304,0.8245934703138788,0.07923497267759563,27.94
0.4602803738317757,0.8074568725653868,0.0,0.8337852494577006,0.0,0.924563206577595,0.8182906844825413,0.07923497267759563,32.63
0.5568535825545171,0.47384529771841966,0.0,0.8337852494577006,0.0,0.9391572456320657,0.8308962561452162,0.02185792349726776,17.24
0.5838006230529595,0.5061213132999444,0.0,0.8337852494577006,0.0,0.9318602261048304,0.8245934703138788,0.02185792349726776,19.77
0.5320872274143302,1.0,0.0,0.8337852494577006,0.0,0.8954779033915724,0.7930795411571915,0.07923497267759563,39.44
0.502803738317757,0.4095715080690039,0.0,0.8337852494577006,0.0,0.9537512846865365,0.8435018278078911,0.07923497267759563,25.75
0.7772585669781932,0.0,0.0,0.8337852494577006,0.0,0.9463514902363823,0.8371990419765537,0.07923497267759563,33.08
0.7546728971962616,0.0,0.0,0.8337852494577006,0.0,0.9500513874614593,0.8403504348922224,0.02185792349726776,24.07
0.48707165109034267,0.8795214245965499,0.0,0.8337852494577006,0.0,0.9136690647482014,0.8088365057355351,0.02185792349726776,21.82
0.4062305295950156,0.662771285475793,0.0,0.8337852494577006,0.0,0.9463514902363823,0.8371990419765537,0.07923497267759563,21.07
0.6196261682242991,0.0,0.0,0.8337852494577006,0.0,0.9724563206577596,0.8592587923862347,0.02185792349726776,14.84
0.5568535825545171,0.47384529771841966,0.0,0.8337852494577006,0.0,0.9391572456320657,0.8308962561452162,0.07923497267759563,32.05
0.47585669781931467,0.37757373400111294,0.0,0.8337852494577006,0.0,0.9646454265159301,0.8529560065548973,0.02185792349726776,11.96
0.7772585669781932,0.0,0.0,0.8337852494577006,0.0,0.9463514902363823,0.8371990419765537,0.02185792349726776,25.45
0.7529595015576324,0.0,0.0,0.8337852494577006,0.0,0.9792394655704008,0.8687129711332409,0.07923497267759563,22.49
0.6196261682242991,0.0,0.0,0.8337852494577006,0.0,0.9724563206577596,0.8592587923862347,0.07923497267759563,25.22
0.514018691588785,0.9518642181413468,0.0,0.8337852494577006,0.0,0.9027749229188078,0.799382326988529,0.07923497267759563,39.7
0.502803738317757,0.4095715080690039,0.0,0.8337852494577006,0.0,0.9537512846865365,0.8435018278078911,0.02185792349726776,13.09
0.6512461059190031,0.5862548692264886,0.0,0.8337852494577006,0.0,0.9136690647482014,0.8088365057355351,0.07923497267759563,38.7
0.3702492211838006,0.5662214802448525,0.0,0.8337852494577006,0.0,0.9646454265159301,0.8529560065548973,0.02185792349726776,7.51
0.5297507788161994,0.0,0.0,0.8337852494577006,0.0,0.9865364850976361,0.8718643640489097,0.07923497267759563,17.58
0.6872274143302181,0.0,0.0,0.8337852494577006,0.0,0.9610483042137719,0.8498046136392285,0.02185792349726776,21.18
0.3702492211838006,0.5662214802448525,0.0,0.8337852494577006,0.0,0.9646454265159301,0.8529560065548973,0.07923497267759563,18.2
0.4602803738317757,0.8074568725653868,0.0,0.8337852494577006,0.0,0.924563206577595,0.8182906844825413,0.02185792349726776,17.2
0.47585669781931467,0.37757373400111294,0.0,0.8337852494577006,0.0,0.9646454265159301,0.8529560065548973,0.07923497267759563,22.63
0.6109034267912773,0.5383973288814692,0.0,0.8337852494577006,0.0,0.924563206577595,0.8182906844825413,0.02185792349726776,21.86
0.4422118380062305,0.7590428491930997,0.0,0.8337852494577006,0.0,0.9318602261048304,0.8245934703138788,0.02185792349726776,12.37
0.42414330218068536,0.43266555370061216,0.0,0.8337852494577006,0.0,0.9391572456320657,0.8308962561452162,0.07923497267759563,25.73
0.48707165109034267,0.8795214245965499,0.0,0.8337852494577006,0.0,0.9136690647482014,0.8088365057355351,0.07923497267759563,37.81
0.514018691588785,0.9518642181413468,0.0,0.8337852494577006,0.0,0.9027749229188078,0.799382326988529,0.02185792349726776,21.92
0.6109034267912773,0.5383973288814692,0.0,0.8337852494577006,0.0,0.924563206577595,0.8182906844825413,0.07923497267759563,33.04
0.7529595015576324,0.0,0.0,0.8337852494577006,0.0,0.9792394655704008,0.8687129711332409,0.02185792349726776,14.54
0.5299065420560748,0.4418475236505287,0.0,0.8337852494577006,0.0,0.9463514902363823,0.8371990419765537,0.07923497267759563,26.91
0.44890965732087224,0.34529771841958823,0.0,0.8337852494577006,0.0,0.9683453237410072,0.856107399470566,0.02185792349726776,8.0
0.6872274143302181,0.0,0.0,0.8337852494577006,0.0,0.9610483042137719,0.8498046136392285,0.07923497267759563,31.9
0.5297507788161994,0.0,0.0,0.8337852494577006,0.0,0.9865364850976361,0.8718643640489097,0.02185792349726776,10.34
